applicant_id,age,employment_type,tier_city,cibil_score,monthly_income,existing_obligations
APP-001910,38,Salaried,Tier 1,726,47101,9575
APP-001911,43,Salaried,Tier 3,792,83783,16384
APP-001912,26,Self-Employed,Tier 2,706,141293,34718
APP-001913,49,Self-Employed,Tier 1,704,160226,38312
APP-001914,51,Salaried,Tier 3,766,32826,10317
APP-001915,44,Salaried,Tier 3,717,33620,9671
APP-001916,45,Self-Employed,Tier 3,785,54518,20216
APP-001917,43,Self-Employed,Tier 3,706,74721,11521
APP-001918,30,Salaried,Tier 3,708,109433,25128
APP-001919,45,Salaried,Tier 1,781,92218,20290
APP-001920,43,Salaried,Tier 3,737,46983,6284
APP-001921,34,Self-Employed,Tier 3,743,52821,7894
APP-001922,40,Salaried,Tier 1,715,67406,13547
APP-001923,54,Salaried,Tier 1,768,72296,23166
APP-001924,41,Salaried,Tier 3,711,56838,8244
APP-001925,34,Self-Employed,Tier 1,685,76153,13676
APP-001926,37,Salaried,Tier 3,735,94442,28608
APP-001927,37,Salaried,Tier 1,713,115245,32152
APP-001928,51,Salaried,Tier 1,678,239692,31475
APP-001929,38,Salaried,Tier 2,732,112374,43051
APP-001930,43,Salaried,Tier 1,744,190695,27538
APP-001931,43,Salaried,Tier 2,790,56660,6709
APP-001932,29,Salaried,Tier 2,777,45169,8639
APP-001933,33,Salaried,Tier 1,788,147371,15907
APP-001934,39,Salaried,Tier 1,768,97918,10694
APP-001935,52,Self-Employed,Tier 2,759,60249,16485
APP-001936,36,Self-Employed,Tier 1,816,63503,23361
APP-001937,28,Salaried,Tier 2,745,35507,7838
APP-001938,52,Self-Employed,Tier 2,666,104266,19877
APP-001939,42,Salaried,Tier 1,798,78397,29350
APP-001940,25,Salaried,Tier 2,767,102264,12111
APP-001941,36,Salaried,Tier 1,789,126148,30527
APP-001942,47,Salaried,Tier 1,698,145374,25553
APP-001943,49,Self-Employed,Tier 1,623,82190,17630
APP-001944,46,Self-Employed,Tier 3,811,47189,10534
APP-001945,33,Self-Employed,Tier 3,684,85438,22516
APP-001946,28,Salaried,Tier 3,734,29883,7051
APP-001947,30,Salaried,Tier 2,736,32280,12796
APP-001948,26,Salaried,Tier 1,767,244167,26285
APP-001949,35,Salaried,Tier 2,694,89659,29345
APP-001950,35,Salaried,Tier 2,804,95441,11004
APP-001951,50,Salaried,Tier 3,704,64211,14724
APP-001952,29,Salaried,Tier 1,663,57102,9167
APP-001953,47,Salaried,Tier 1,740,71307,27352
APP-001954,52,Self-Employed,Tier 2,679,48606,15395
APP-001955,30,Self-Employed,Tier 3,643,94349,22535
APP-001956,53,Self-Employed,Tier 3,743,31505,12150
APP-001957,25,Salaried,Tier 2,741,76362,24160
APP-001958,27,Salaried,Tier 3,733,33422,12886
APP-001959,45,Salaried,Tier 2,678,64305,20022
APP-001960,33,Self-Employed,Tier 3,658,110115,13578
APP-001961,25,Salaried,Tier 3,747,66609,18976
APP-001962,50,Salaried,Tier 3,792,59498,23448
APP-001963,49,Self-Employed,Tier 2,674,67038,11011
APP-001964,37,Salaried,Tier 1,764,137007,46283
APP-001965,41,Salaried,Tier 2,803,174033,27042
APP-001966,40,Salaried,Tier 2,753,82968,19553
APP-001967,36,Salaried,Tier 3,735,46571,5839
APP-001968,54,Salaried,Tier 1,707,98880,19991
APP-001969,26,Salaried,Tier 1,820,163470,54413
APP-001970,28,Salaried,Tier 2,761,32221,3659
APP-001971,37,Salaried,Tier 1,702,82132,16102
APP-001972,30,Self-Employed,Tier 2,700,47533,13733
APP-001973,41,Salaried,Tier 2,790,29666,11408
APP-001974,47,Salaried,Tier 2,698,62851,10911
APP-001975,53,Salaried,Tier 1,814,95682,14538
APP-001976,40,Self-Employed,Tier 3,776,34795,5605
APP-001977,49,Salaried,Tier 2,796,20915,3577
APP-001978,49,Salaried,Tier 3,759,50278,14655
APP-001979,33,Self-Employed,Tier 2,816,24929,9961
APP-001980,39,Self-Employed,Tier 1,692,83571,21484
APP-001981,26,Salaried,Tier 1,815,45150,8191
APP-001982,53,Self-Employed,Tier 1,703,87990,28516
APP-001983,26,Salaried,Tier 2,703,123670,18238
APP-001984,41,Salaried,Tier 1,671,124649,13587
APP-001985,38,Salaried,Tier 2,747,72623,20449
APP-001986,39,Salaried,Tier 2,739,84434,13770
APP-001987,50,Self-Employed,Tier 1,736,43695,9602
APP-001988,26,Salaried,Tier 1,737,53609,9078
APP-001989,27,Salaried,Tier 2,717,61127,22948
APP-001990,42,Self-Employed,Tier 3,761,30538,6150
APP-001991,29,Self-Employed,Tier 1,762,134492,31568
APP-001992,28,Salaried,Tier 1,799,87140,14853
APP-001993,53,Salaried,Tier 3,776,54150,6793
APP-001994,31,Salaried,Tier 1,711,215514,54690
APP-001995,31,Self-Employed,Tier 3,664,34518,12447
APP-001996,47,Self-Employed,Tier 1,724,140130,28797
APP-001997,29,Self-Employed,Tier 3,734,89917,30058
APP-001998,52,Salaried,Tier 2,755,104664,11490
APP-001999,50,Salaried,Tier 3,814,54842,9358
APP-002000,44,Salaried,Tier 2,741,61570,8585
APP-002001,39,Salaried,Tier 2,676,50430,11138
APP-002002,48,Salaried,Tier 1,741,105233,38757
APP-002003,44,Self-Employed,Tier 1,719,92760,19670
APP-002004,29,Salaried,Tier 2,774,45286,12725
APP-002005,48,Salaried,Tier 2,760,46338,17119
APP-002006,38,Self-Employed,Tier 3,679,59432,12358
APP-002007,53,Salaried,Tier 2,726,50708,10634
APP-002008,54,Self-Employed,Tier 3,736,123116,15561
APP-002009,27,Salaried,Tier 2,740,89689,18360
APP-002010,47,Salaried,Tier 3,709,89595,29015
APP-002011,25,Salaried,Tier 3,684,67302,23783
APP-002012,26,Salaried,Tier 2,785,39606,12548
APP-002013,52,Self-Employed,Tier 3,763,84800,8656
APP-002014,37,Salaried,Tier 3,746,20971,2833
APP-002015,54,Salaried,Tier 1,751,55463,17709
APP-002016,53,Salaried,Tier 2,752,39892,15267
APP-002017,26,Salaried,Tier 1,693,87159,26897
APP-002018,35,Self-Employed,Tier 3,809,47492,7970
APP-002019,29,Salaried,Tier 1,716,70994,9390
APP-002020,36,Self-Employed,Tier 1,737,51219,18597
APP-002021,42,Self-Employed,Tier 2,742,88886,11529
APP-002022,44,Salaried,Tier 2,725,54888,7975
APP-002023,41,Self-Employed,Tier 3,711,56904,15876
APP-002024,37,Salaried,Tier 3,666,29797,4678
APP-002025,30,Salaried,Tier 2,709,31802,5351
APP-002026,34,Salaried,Tier 1,815,26843,3829
APP-002027,53,Self-Employed,Tier 2,690,82070,31457
APP-002028,25,Self-Employed,Tier 2,618,52562,7226
APP-002029,42,Salaried,Tier 2,786,95461,36217
APP-002030,28,Self-Employed,Tier 2,722,29615,5859
APP-002031,28,Salaried,Tier 2,726,73077,25318
APP-002032,33,Salaried,Tier 2,747,39109,15056
APP-002033,29,Salaried,Tier 2,713,37594,9615
APP-002034,34,Self-Employed,Tier 2,613,40845,13521
APP-002035,36,Salaried,Tier 3,735,57504,10339
APP-002036,44,Salaried,Tier 2,699,74566,16023
APP-002037,29,Salaried,Tier 1,740,60892,16190
APP-002038,47,Salaried,Tier 3,754,51779,18388
APP-002039,49,Salaried,Tier 2,774,82136,23509
APP-002040,49,Salaried,Tier 1,785,90933,9696
APP-002041,25,Self-Employed,Tier 2,782,56403,10797
APP-002042,44,Salaried,Tier 2,759,62780,22568
APP-002043,39,Salaried,Tier 3,759,44096,7587
APP-002044,44,Salaried,Tier 2,753,49218,10354
APP-002045,31,Self-Employed,Tier 2,730,111767,24240
APP-002046,36,Self-Employed,Tier 1,686,157355,23026
APP-002047,38,Salaried,Tier 2,760,54147,11097
APP-002048,46,Self-Employed,Tier 3,665,76506,26411
APP-002049,48,Salaried,Tier 3,729,94866,33651
APP-002050,36,Salaried,Tier 1,637,157567,43215
APP-002051,44,Salaried,Tier 1,686,116745,35446
APP-002052,40,Salaried,Tier 2,704,84512,22004
APP-002053,52,Salaried,Tier 2,783,93731,10618
APP-002054,48,Self-Employed,Tier 2,681,87084,26909
APP-002055,35,Self-Employed,Tier 2,794,49658,19811
APP-002056,46,Self-Employed,Tier 2,809,128226,21586
APP-002057,42,Salaried,Tier 3,775,69018,27237
APP-002058,25,Salaried,Tier 2,733,33732,13470
APP-002059,50,Self-Employed,Tier 1,737,142084,20240
APP-002060,38,Salaried,Tier 2,731,51606,19498
APP-002061,37,Salaried,Tier 3,736,66997,20277
APP-002062,49,Salaried,Tier 2,690,51845,12438
APP-002063,32,Self-Employed,Tier 2,683,162231,32997
APP-002064,40,Salaried,Tier 2,751,73276,21172
APP-002065,54,Salaried,Tier 3,757,36806,12986
APP-002066,25,Self-Employed,Tier 2,549,19241,2120
APP-002067,52,Salaried,Tier 2,769,67339,17551
APP-002068,28,Salaried,Tier 3,732,98172,28968
APP-002069,40,Salaried,Tier 3,748,152037,16371
APP-002070,37,Salaried,Tier 2,724,54111,19843
APP-002071,42,Self-Employed,Tier 2,609,141633,54604
APP-002072,26,Salaried,Tier 2,793,30349,8611
APP-002073,47,Salaried,Tier 1,658,64076,8656
APP-002074,34,Self-Employed,Tier 3,738,36055,13690
APP-002075,29,Self-Employed,Tier 2,791,88969,30383
APP-002076,35,Self-Employed,Tier 3,748,31240,3391
APP-002077,26,Salaried,Tier 1,750,150636,41236
APP-002078,25,Salaried,Tier 2,680,32179,4323
APP-002079,41,Self-Employed,Tier 1,746,131800,18757
APP-002080,28,Self-Employed,Tier 2,597,49655,7833
APP-002081,54,Salaried,Tier 2,731,72329,15829
APP-002082,44,Salaried,Tier 2,707,24480,8884
APP-002083,26,Salaried,Tier 1,804,57777,6316
APP-002084,42,Self-Employed,Tier 1,739,53825,16511
APP-002085,28,Salaried,Tier 1,659,57638,22442
APP-002086,48,Salaried,Tier 1,761,156747,45828
APP-002087,46,Salaried,Tier 2,774,103021,35509
APP-002088,25,Self-Employed,Tier 2,775,28145,10428
APP-002089,38,Self-Employed,Tier 2,642,77144,24257
APP-002090,48,Salaried,Tier 2,730,45254,13483
APP-002091,45,Self-Employed,Tier 1,726,151867,16005
APP-002092,53,Self-Employed,Tier 1,692,78840,20156
APP-002093,37,Salaried,Tier 1,691,45605,10980
APP-002094,34,Salaried,Tier 3,735,83326,21399
APP-002095,37,Salaried,Tier 2,679,104967,24115
APP-002096,35,Self-Employed,Tier 1,699,61276,22792
APP-002097,30,Salaried,Tier 1,690,86469,31708
APP-002098,47,Salaried,Tier 3,748,148973,20515
APP-002099,50,Self-Employed,Tier 2,705,84841,22047
APP-002100,30,Salaried,Tier 2,751,53802,20868
APP-002101,43,Self-Employed,Tier 2,715,80061,22384
APP-002102,34,Salaried,Tier 1,803,96214,32760
APP-002103,42,Salaried,Tier 3,638,38747,8214
APP-002104,37,Self-Employed,Tier 2,760,48268,10289
APP-002105,40,Self-Employed,Tier 2,659,123631,24442
APP-002106,42,Salaried,Tier 3,758,51780,5517
APP-002107,27,Self-Employed,Tier 2,787,87741,33118
APP-002108,39,Self-Employed,Tier 1,816,114984,23559
APP-002109,46,Salaried,Tier 2,745,31955,6714
APP-002110,41,Self-Employed,Tier 1,711,211821,69448
APP-002111,27,Salaried,Tier 1,755,63706,16440
APP-002112,52,Salaried,Tier 2,757,56206,11725
APP-002113,54,Salaried,Tier 1,753,121978,44532
APP-002114,26,Self-Employed,Tier 3,716,46398,16128
APP-002115,51,Self-Employed,Tier 3,721,89074,35009
APP-002116,37,Salaried,Tier 1,766,58659,17146
APP-002117,28,Salaried,Tier 2,650,61415,18856
APP-002118,25,Salaried,Tier 3,801,76259,15049
APP-002119,35,Salaried,Tier 2,651,49785,6465
APP-002120,43,Self-Employed,Tier 2,679,94050,12393
APP-002121,35,Self-Employed,Tier 2,683,122100,35870
APP-002122,44,Salaried,Tier 2,766,87912,11778
APP-002123,29,Self-Employed,Tier 2,712,56439,20994
APP-002124,39,Salaried,Tier 3,738,74388,23146
APP-002125,44,Self-Employed,Tier 2,681,96398,16181
APP-002126,53,Self-Employed,Tier 3,636,60709,11156
APP-002127,29,Salaried,Tier 1,712,59205,18530
APP-002128,41,Salaried,Tier 3,727,72052,25019
APP-002129,32,Self-Employed,Tier 2,757,121744,42833
APP-002130,26,Salaried,Tier 2,724,84971,23818
APP-002131,30,Salaried,Tier 2,698,46663,6839
APP-002132,42,Salaried,Tier 1,704,95137,32870
APP-002133,51,Salaried,Tier 1,757,132396,44682
APP-002134,42,Salaried,Tier 1,745,50326,17644
APP-002135,38,Self-Employed,Tier 1,636,99559,14664
APP-002136,48,Self-Employed,Tier 2,658,67217,20521
APP-002137,27,Salaried,Tier 2,768,149858,58155
APP-002138,52,Self-Employed,Tier 2,784,15295,2704
APP-002139,48,Salaried,Tier 1,670,140919,44392
APP-002140,26,Self-Employed,Tier 3,633,87874,15613
APP-002141,41,Self-Employed,Tier 2,717,67378,12945
APP-002142,25,Salaried,Tier 3,739,83800,20579
APP-002143,47,Self-Employed,Tier 2,680,46018,16956
APP-002144,32,Salaried,Tier 1,776,45949,5127
APP-002145,25,Salaried,Tier 2,819,39498,15676
APP-002146,52,Self-Employed,Tier 2,750,130614,43314
APP-002147,43,Salaried,Tier 1,743,53969,11221
APP-002148,36,Salaried,Tier 1,773,242173,49947
APP-002149,28,Salaried,Tier 1,665,116000,28407
APP-002150,36,Self-Employed,Tier 1,773,52726,19120
APP-002151,48,Salaried,Tier 2,779,104305,10991
APP-002152,47,Salaried,Tier 2,714,52590,13908
APP-002153,45,Self-Employed,Tier 1,766,42453,4959
APP-002154,36,Self-Employed,Tier 2,679,41074,5531
APP-002155,31,Salaried,Tier 2,737,28741,8829
APP-002156,42,Salaried,Tier 1,703,185945,31665
APP-002157,31,Salaried,Tier 1,823,89821,10102
APP-002158,35,Salaried,Tier 1,720,93262,13921
APP-002159,25,Salaried,Tier 2,693,39994,6502
APP-002160,46,Self-Employed,Tier 1,751,170748,56506
APP-002161,32,Self-Employed,Tier 2,749,46827,13461
APP-002162,31,Salaried,Tier 2,740,37566,12041
APP-002163,45,Salaried,Tier 2,759,147614,31138
APP-002164,51,Self-Employed,Tier 1,727,44387,5945
APP-002165,43,Salaried,Tier 2,799,64811,22138
APP-002166,52,Self-Employed,Tier 2,710,57914,8230
APP-002167,47,Salaried,Tier 3,781,83517,17939
APP-002168,33,Salaried,Tier 2,754,78112,13957
APP-002169,51,Self-Employed,Tier 2,651,35698,6745
APP-002170,34,Salaried,Tier 2,705,27829,7807
APP-002171,47,Self-Employed,Tier 2,716,19205,2867
APP-002172,25,Salaried,Tier 3,793,146673,34286
APP-002173,50,Salaried,Tier 1,802,103054,30051
APP-002174,37,Self-Employed,Tier 3,758,80501,29034
APP-002175,51,Salaried,Tier 2,749,66239,14000
APP-002176,37,Self-Employed,Tier 2,802,94492,18483
APP-002177,40,Salaried,Tier 1,712,137893,29006
APP-002178,47,Salaried,Tier 2,751,30822,7712
APP-002179,50,Self-Employed,Tier 2,692,35647,6912
APP-002180,53,Salaried,Tier 1,758,56890,9963
APP-002181,39,Salaried,Tier 1,727,73605,15647
APP-002182,26,Salaried,Tier 3,760,39059,13020
APP-002183,39,Salaried,Tier 2,725,32878,5781
APP-002184,31,Salaried,Tier 2,756,50800,17952
APP-002185,36,Self-Employed,Tier 1,788,78481,14560
APP-002186,36,Self-Employed,Tier 2,743,63560,17855
APP-002187,29,Self-Employed,Tier 2,652,91787,35915
APP-002188,30,Self-Employed,Tier 2,754,53034,20446
APP-002189,30,Self-Employed,Tier 2,741,28248,6508
APP-002190,50,Self-Employed,Tier 2,677,21500,2585
APP-002191,43,Salaried,Tier 2,691,64936,24077
APP-002192,39,Self-Employed,Tier 1,700,83508,11530
APP-002193,33,Self-Employed,Tier 3,696,55343,20867
APP-002194,37,Salaried,Tier 2,700,70598,22576
APP-002195,27,Salaried,Tier 2,689,123202,46850
APP-002196,39,Salaried,Tier 2,732,24990,7487
APP-002197,26,Salaried,Tier 3,691,36090,14383
APP-002198,26,Self-Employed,Tier 1,708,45435,10908
APP-002199,53,Salaried,Tier 1,744,81343,16178
APP-002200,31,Salaried,Tier 2,701,28437,6199
APP-002201,51,Self-Employed,Tier 2,692,115241,23634
APP-002202,38,Salaried,Tier 2,799,35455,7808
APP-002203,37,Salaried,Tier 1,734,57600,21056
APP-002204,36,Salaried,Tier 2,745,33722,9361
APP-002205,31,Self-Employed,Tier 1,762,81693,25954
APP-002206,26,Self-Employed,Tier 1,663,118324,22051
APP-002207,39,Salaried,Tier 3,787,29947,11887
APP-002208,28,Self-Employed,Tier 2,655,39336,7246
APP-002209,45,Salaried,Tier 2,774,58449,8633
APP-002210,42,Self-Employed,Tier 1,741,92226,30753
APP-002211,48,Self-Employed,Tier 2,734,89669,31538
APP-002212,30,Self-Employed,Tier 2,778,40583,8852
APP-002213,54,Salaried,Tier 3,783,45909,12042
APP-002214,45,Self-Employed,Tier 3,843,171346,38422
APP-002215,48,Self-Employed,Tier 2,726,98502,18535
APP-002216,46,Salaried,Tier 2,741,52791,18160
APP-002217,49,Self-Employed,Tier 2,628,19004,6216
APP-002218,35,Salaried,Tier 2,747,47599,11690
APP-002219,31,Self-Employed,Tier 1,741,81996,19405
APP-002220,32,Salaried,Tier 2,780,38896,5991
APP-002221,34,Self-Employed,Tier 1,721,55207,16075
APP-002222,31,Salaried,Tier 1,752,84427,31837
APP-002223,31,Salaried,Tier 1,687,61323,19356
APP-002224,48,Salaried,Tier 2,779,41531,10460
APP-002225,30,Salaried,Tier 2,708,31607,3527
APP-002226,50,Salaried,Tier 2,771,54750,20754
APP-002227,28,Salaried,Tier 2,694,46670,8979
APP-002228,33,Salaried,Tier 1,781,145400,27623
APP-002229,48,Salaried,Tier 2,752,81128,19542
APP-002230,28,Salaried,Tier 1,708,167648,38349
APP-002231,27,Self-Employed,Tier 2,750,52327,20339
APP-002232,53,Salaried,Tier 3,716,53641,8019
APP-002233,49,Self-Employed,Tier 1,816,38898,11931
APP-002234,36,Self-Employed,Tier 1,792,100867,13317
APP-002235,45,Self-Employed,Tier 2,659,31185,5709
APP-002236,54,Salaried,Tier 3,700,69995,22163
APP-002237,35,Self-Employed,Tier 2,785,50409,17200
APP-002238,35,Salaried,Tier 3,794,102972,24783
APP-002239,32,Salaried,Tier 2,776,89993,30309
APP-002240,54,Salaried,Tier 3,804,116004,44143
APP-002241,33,Self-Employed,Tier 1,701,102745,39118
APP-002242,30,Salaried,Tier 1,718,65180,13214
APP-002243,49,Salaried,Tier 3,732,62757,12152
APP-002244,54,Self-Employed,Tier 3,781,84549,26880
APP-002245,50,Self-Employed,Tier 1,623,108125,32029
APP-002246,27,Salaried,Tier 1,666,150907,32849
APP-002247,46,Salaried,Tier 1,739,151271,25504
APP-002248,34,Self-Employed,Tier 1,808,111161,31739
APP-002249,37,Salaried,Tier 1,738,122409,28040
APP-002250,33,Salaried,Tier 3,824,28665,4002
APP-002251,42,Salaried,Tier 2,719,47012,13716
APP-002252,27,Self-Employed,Tier 2,756,32645,10097
APP-002253,31,Self-Employed,Tier 2,725,29345,6141
APP-002254,29,Self-Employed,Tier 2,701,91735,32069
APP-002255,40,Self-Employed,Tier 2,662,28575,3489
APP-002256,33,Salaried,Tier 2,725,30928,7694
APP-002257,51,Salaried,Tier 2,730,160992,62287
APP-002258,52,Salaried,Tier 2,701,47861,7520
APP-002259,53,Salaried,Tier 2,773,83185,12618
APP-002260,37,Salaried,Tier 3,670,105073,22444
APP-002261,36,Self-Employed,Tier 3,748,88177,15909
APP-002262,25,Salaried,Tier 2,683,64523,10740
APP-002263,48,Self-Employed,Tier 2,698,58768,22622
APP-002264,51,Salaried,Tier 1,725,78210,15912
APP-002265,46,Salaried,Tier 2,690,53512,6311
APP-002266,53,Salaried,Tier 2,763,84748,31351
APP-002267,42,Salaried,Tier 1,777,93553,21935
APP-002268,54,Self-Employed,Tier 2,662,55671,17858
APP-002269,30,Salaried,Tier 2,768,153411,32247
APP-002270,41,Salaried,Tier 1,648,75310,28659
APP-002271,47,Salaried,Tier 3,687,60452,11264
APP-002272,49,Salaried,Tier 1,791,42529,12708
APP-002273,43,Salaried,Tier 3,731,76680,26631
APP-002274,44,Self-Employed,Tier 2,660,69316,11879
APP-002275,53,Self-Employed,Tier 2,735,32042,10908
APP-002276,30,Salaried,Tier 2,703,64927,21924
APP-002277,29,Self-Employed,Tier 2,717,67603,26315
APP-002278,26,Salaried,Tier 2,725,105871,39896
APP-002279,48,Salaried,Tier 2,747,86649,18766
APP-002280,50,Salaried,Tier 2,737,109417,30326
APP-002281,34,Salaried,Tier 2,794,36257,13690
APP-002282,50,Salaried,Tier 3,756,36387,3686
APP-002283,51,Salaried,Tier 1,758,71669,20655
APP-002284,35,Salaried,Tier 2,786,105495,17365
APP-002285,48,Salaried,Tier 1,724,51967,16714
APP-002286,54,Salaried,Tier 2,689,41351,14015
APP-002287,26,Self-Employed,Tier 2,626,26883,8438
APP-002288,42,Salaried,Tier 1,745,62255,24828
APP-002289,50,Salaried,Tier 1,745,67682,16499
APP-002290,54,Salaried,Tier 1,714,79425,21317
APP-002291,53,Salaried,Tier 2,715,94145,20965
APP-002292,40,Salaried,Tier 2,773,57331,22484
APP-002293,47,Salaried,Tier 3,779,59900,22571
APP-002294,27,Salaried,Tier 2,771,93895,37181
APP-002295,49,Salaried,Tier 1,771,86479,34199
APP-002296,35,Salaried,Tier 3,762,47943,17673
APP-002297,46,Salaried,Tier 2,745,38633,14652
APP-002298,27,Salaried,Tier 2,732,36514,4964
APP-002299,30,Salaried,Tier 1,788,101647,15456
APP-002300,48,Salaried,Tier 2,725,34708,12687
APP-002301,47,Self-Employed,Tier 3,665,49681,15800
APP-002302,53,Salaried,Tier 2,707,51914,18818
APP-002303,47,Salaried,Tier 2,713,130378,43156
APP-002304,54,Salaried,Tier 2,730,108709,15423
APP-002305,29,Self-Employed,Tier 3,607,27768,10412
APP-002306,34,Salaried,Tier 1,771,77556,25699
APP-002307,44,Salaried,Tier 2,686,32595,8841
APP-002308,35,Salaried,Tier 3,743,64870,16847
APP-002309,52,Salaried,Tier 1,745,50194,13659
APP-002310,48,Salaried,Tier 2,667,49308,10706
APP-002311,49,Salaried,Tier 2,722,36672,12503
APP-002312,42,Self-Employed,Tier 2,617,138380,51574
APP-002313,51,Salaried,Tier 2,757,55823,9817
APP-002314,45,Self-Employed,Tier 2,783,67023,7467
APP-002315,31,Self-Employed,Tier 2,756,35026,5634
APP-002316,40,Salaried,Tier 1,735,119444,39082
APP-002317,45,Salaried,Tier 2,740,47950,17286
APP-002318,48,Salaried,Tier 1,750,149159,30513
APP-002319,39,Salaried,Tier 1,777,107302,15635
APP-002320,32,Salaried,Tier 3,712,97467,34850
APP-002321,52,Self-Employed,Tier 2,741,63709,10473
APP-002322,45,Self-Employed,Tier 3,699,60068,10365
APP-002323,32,Salaried,Tier 1,726,126656,16184
APP-002324,52,Salaried,Tier 2,797,62953,23487
APP-002325,26,Self-Employed,Tier 1,712,82705,16376
APP-002326,39,Self-Employed,Tier 2,665,79031,11977
APP-002327,39,Self-Employed,Tier 2,703,94417,36453
APP-002328,36,Salaried,Tier 1,754,70132,14072
APP-002329,35,Salaried,Tier 3,703,118200,38325
APP-002330,29,Salaried,Tier 1,710,63117,10674
APP-002331,45,Salaried,Tier 2,793,143458,45626
APP-002332,51,Salaried,Tier 3,715,45679,7749
APP-002333,33,Salaried,Tier 3,778,90888,26477
APP-002334,50,Self-Employed,Tier 3,739,30020,6972
APP-002335,36,Salaried,Tier 2,710,96137,32649
APP-002336,26,Salaried,Tier 1,704,49077,15659
APP-002337,27,Salaried,Tier 1,728,61246,23313
APP-002338,50,Salaried,Tier 2,696,138656,29531
APP-002339,49,Salaried,Tier 2,744,89370,29161
APP-002340,46,Salaried,Tier 1,731,111445,43536
APP-002341,30,Self-Employed,Tier 2,666,34752,6981
APP-002342,50,Salaried,Tier 2,795,78276,14637
APP-002343,44,Salaried,Tier 2,772,51897,17163
APP-002344,43,Salaried,Tier 2,759,83433,19494
APP-002345,32,Self-Employed,Tier 2,688,46473,10205
APP-002346,41,Self-Employed,Tier 3,644,37618,9919
APP-002347,33,Self-Employed,Tier 1,757,223566,85102
APP-002348,25,Salaried,Tier 2,619,76916,9626
